tconst,director,id,popularity
tt0365737,Stephen Gaghan,231,1.74
tt0365686,Guy Ritchie,10851,23.576
tt0330373,Mike Newell,674,4.66
tt0330373,Mike Newell,674,4.66
tt0312004,Steve Box,533,0.623
tt0312004,Nick Park,533,4.889
tt0379786,Joss Whedon,16320,5.255
tt0379786,Joss Whedon,16320,5.255
tt0379725,Bennett Miller,398,1.608
tt0340163,Florent-Emilio Siri,2026,0.649
tt0121164,Tim Burton,3933,28.287
tt0121164,Mike Johnson,3933,0.597
tt0121164,Tim Burton,3933,28.287
tt0121164,Mike Johnson,3933,0.597
tt0342258,Louis Leterrier,10027,10.928
tt0342258,Louis Leterrier,10027,10.928
tt0432348,Darren Lynn Bousman,215,3.464
tt0432348,Darren Lynn Bousman,215,3.464
tt0373469,Shane Black,5236,10.388
tt0372532,Clare Kilner,6961,1.444
tt0408306,Steven Spielberg,612,32.198
tt0408306,Steven Spielberg,612,32.198
tt0352248,Ron Howard,921,15.759
tt0318649,Breck Eisner,7364,2.649
tt0351283,Eric Darnell,953,4.281
tt0351283,Tom McGrath,953,6.163
tt0414387,Joe Wright,4348,7.228
tt0414387,Joe Wright,4348,7.228
tt0386588,Andy Tennant,8488,0.001
tt0396269,David Dobkin,9522,2.099
tt0396269,David Dobkin,9522,2.099
tt0388125,Curtis Hanson,11931,1.354
tt0418819,George A. Romero,11683,4.087
tt0418763,Sam Mendes,25,7.279
tt0395584,Rob Zombie,1696,8.309
tt0395584,Rob Zombie,1696,8.309
tt0398017,Mikael Håfström,8999,7.417
tt0398017,Mikael Håfström,8999,7.417
tt0398165,Peter Segal,9291,4.638
tt0398165,Peter Segal,9291,4.638
tt0397101,Iain Softley,9913,1.844
tt0397535,Rob Marshall,1904,2.133
tt0443536,Cory Edwards,10982,2.04
tt0391304,Nigel Cole,8976,2.866
tt0358273,James Mangold,69,8.009
tt0358082,Chris Wedge,9928,3.431
tt0358082,Chris Wedge,9928,3.431
tt0393162,Thomas Carter,7214,1.788
tt0393109,Rian Johnson,9270,6.055
tt0430105,John Singleton,8292,7.225
tt0404032,Scott Derrickson,8643,11.523
tt0404032,Scott Derrickson,8643,11.523
tt0402399,Terrence Malick,11400,5.083
tt0402910,Tony Giglio,5289,3.2
tt0402910,Tony Giglio,5289,3.2
tt0405325,Mike Mitchell,11459,0.039
tt0405325,Mike Mitchell,11459,0.039
tt0405422,Judd Apatow,6957,7.529
tt0405422,Judd Apatow,6957,7.529
tt0360717,Peter Jackson,254,23.194
tt0399295,Andrew Niccol,1830,4.924
tt0388795,Ang Lee,142,7.9
tt0388795,Ang Lee,142,7.9
tt0399201,Michael Bay,1635,8.769
tt0399146,David Cronenberg,59,16.566
tt0399146,David Cronenberg,59,16.566
tt0401792,Frank Miller,187,6.263
tt0401792,Quentin Tarantino,187,58.921
tt0401792,Robert Rodriguez,187,11.318
tt0425123,Mark Waters,9007,2.14
tt0360486,Francis Lawrence,561,11.218
tt0424136,David Slade,2652,3.701
tt0424136,David Slade,2652,3.701
tt0421994,Ol Parker,1544,6.86
tt0385002,Lexi Alexander,8923,2.485
tt0421239,Wes Craven,11460,2.82
tt0380599,Roman Polanski,257,5.552
tt0416320,Woody Allen,116,16.055
tt0388482,Louis Leterrier,9335,10.928
tt0416315,Greg McLean,9885,0.976
tt0416315,Greg McLean,9885,0.976
tt0356910,Doug Liman,787,6.635
tt0373926,Sydney Pollack,179,15.639
tt0368008,Jonathan Demme,14462,3.304
tt0368008,Jonathan Demme,14462,3.304
tt0390384,Shane Carruth,14337,1.868
tt0357413,Adam McKay,8699,6.622
tt0371246,James L. Brooks,2539,5.343
tt0370986,Gregg Araki,11171,5.184
tt0370986,Gregg Araki,11171,5.184
tt0369339,Michael Mann,1538,8.862
tt0369339,Michael Mann,1538,8.862
tt0363988,David Koepp,1586,6.095
tt0364045,D.J. Caruso,11081,6.084
tt0356150,Jeff Schaffer,9352,1.923
tt0362270,Wes Anderson,421,18.701
tt0363547,Zack Snyder,924,11.861
tt0362227,Steven Spielberg,594,32.198
tt0414852,Pierre Morel,10045,3.242
tt0387564,James Wan,176,11.143
tt0366551,Danny Leiner,11282,1.989
tt0364725,Rawson Marshall Thurber,9472,3.205
tt0361862,Brad Anderson,4553,5.221
tt0361862,Brad Anderson,4553,5.221
tt0346156,Kerry Conran,5137,1.039
tt0405159,Clint Eastwood,70,43.992
tt0405159,Clint Eastwood,70,43.992
tt0332452,Wolfgang Petersen,652,3.737
tt0332452,Wolfgang Petersen,652,3.737
tt0375912,Matthew Vaughn,4836,6.68
tt0375912,Matthew Vaughn,4836,6.68
tt0344510,Jean-Pierre Jeunet,2841,8.515
tt0344510,Jean-Pierre Jeunet,2841,8.515
tt0332280,Nick Cassavetes,11036,7.678
tt0375679,Paul Haggis,1640,1.923
tt0375679,Paul Haggis,1640,1.923
tt0395169,Terry George,205,0.991
tt0376541,Mike Nichols,2288,3.462
tt0167190,Guillermo del Toro,1487,18.001
tt0338526,Stephen Sommers,7131,2.142
tt0338751,Martin Scorsese,2567,21.467
tt0338751,Martin Scorsese,2567,21.467
tt0338348,Robert Zemeckis,5255,25.563
tt0338348,Robert Zemeckis,5255,25.563
tt0358135,Peter Chelsom,4380,3.941
tt0316654,Sam Raimi,558,15.361
tt0300051,Kevin Smith,9541,10.539
tt0300051,Kevin Smith,9541,10.539
tt0378194,Quentin Tarantino,393,58.921
tt0304141,Alfonso Cuarón,673,7.585
tt0349903,Steven Soderbergh,163,9.573
tt0265208,Luke Greenfield,10591,1.078
tt0265208,Luke Greenfield,10591,1.078
tt0296572,David Twohy,2789,2.363
tt0298148,Andrew Adamson,809,5.469
tt0298148,Kelly Asbury,809,2.426
tt0298148,Conrad Vernon,809,5.978
tt0339291,Brad Silberling,11774,2.906
tt0372824,Christophe Barratier,5528,1.558
tt0308644,Marc Forster,866,7.72
tt0308644,Marc Forster,866,7.72
tt0372183,Paul Greengrass,2502,2.08
tt0335345,Mel Gibson,615,55.135
tt0335345,Mel Gibson,615,55.135
tt0343818,Alex Proyas,2048,3.541
tt0343818,Alex Proyas,2048,3.541
tt0297284,Renny Harlin,16617,3.396
tt0335245,Ethan Coen,5516,6.986
tt0335245,Joel Coen,5516,15.581
tt0375063,Alexander Payne,9675,2.015
tt0374900,Jared Hess,8193,6.604
tt0374900,Jared Hess,8193,6.604
tt0345950,Stephen Hillenburg,11836,4.035
tt0345950,Mark Osborne,11836,3.142
tt0327679,Tommy O'Haver,14442,0.579
tt0337921,David R. Ellis,9759,2.377
tt0337921,David R. Ellis,9759,2.377
tt0317705,Brad Bird,9806,11.554
tt0328107,Tony Scott,9509,8.321
tt0333766,Zach Braff,401,10.783
tt0290002,Jay Roach,693,3.062
tt0290002,Jay Roach,693,3.062
tt0319262,Roland Emmerich,435,5.425
tt0289879,Eric Bress,1954,0.844
tt0289879,J. Mackye Gruber,1954,1.001
tt0318627,Alexander Witt,1577,1.938
tt0318627,Alexander Witt,1577,1.938
tt0337563,Gary Winick,10096,2.058
tt0319061,Tim Burton,587,28.287
tt0337741,Nancy Meyers,6964,5.645
tt0328880,Aaron Blaise,10009,0.25
tt0328880,Robert Walker,10009,2.11
tt0264395,John McTiernan,10782,6.934
tt0264395,John McTiernan,10782,6.934
tt0328828,Jesse Dylan,8273,1.484
tt0327850,Peter Berg,10159,9.765
tt0317740,F. Gary Gray,9654,3.135
tt0172156,Michael Bay,8961,8.769
tt0257076,Clark Johnson,9257,3.435
tt0257076,Clark Johnson,9257,3.435
tt0274166,Peter Howitt,9486,5.331
tt0324216,Marcus Nispel,9373,2.328
tt0324216,Marcus Nispel,9373,2.328
tt0285823,Robert Rodriguez,1428,11.318
tt0285823,Robert Rodriguez,1428,11.318
tt0335266,Sofia Coppola,153,4.481
tt0335266,Sofia Coppola,153,4.481
tt0327056,Clint Eastwood,322,43.992
tt0320691,Len Wiseman,277,4.945
tt0320691,Len Wiseman,277,4.945
tt0325980,Gore Verbinski,22,4.176
tt0325805,Ridley Scott,7270,41.923
tt0276919,Lars von Trier,553,7.797
tt0266543,Andrew Stanton,12,9.387
tt0300471,David Dobkin,6038,2.099
tt0181852,Jonathan Mostow,296,3.024
tt0266697,Quentin Tarantino,24,58.921
tt0266697,Quentin Tarantino,24,58.921
tt0309593,David R. Ellis,9358,2.377
tt0309698,James Mangold,2832,8.009
tt0305224,Peter Segal,9506,4.638
tt0305224,Peter Segal,9506,4.638
tt0309987,Bernardo Bertolucci,1278,5.203
tt0340855,Patty Jenkins,504,3.993
tt0314353,Antoine Fuqua,9567,3.132
tt0338095,Alexandre Aja,10226,4.035
tt0315327,Tom Shadyac,310,3.747
tt0315327,Tom Shadyac,310,3.747
tt0314331,Richard Curtis,508,25.872
tt0338337,John Woo,9620,3.508
tt0316356,Kevin Costner,2055,45.956
tt0316356,Kevin Costner,2055,45.956
tt0316396,P.J. Hogan,10601,1.872
tt0295700,Rob Schmidt,9902,1.665
tt0167260,Peter Jackson,122,23.194
tt0311289,Andrew Davis,8326,2.209
tt0311113,Peter Weir,8619,4.47
tt0313443,Carl Franklin,2116,4.502
tt0332379,Richard Linklater,1584,6.866
tt0332379,Richard Linklater,1584,6.866
tt0234215,Lana Wachowski,604,7.029
tt0234215,Lilly Wachowski,604,3.842
tt0290334,Bryan Singer,36658,5.405
tt0138524,Joel Coen,11775,15.581
tt0304415,Mike Newell,11820,4.66
tt0363589,Gus Van Sant,1807,4.567
tt0159365,Anthony Minghella,2289,3.832
tt0242653,Lana Wachowski,605,7.029
tt0242653,Lilly Wachowski,605,3.842
tt0289992,Alan Parker,11615,3.706
tt0289992,Alan Parker,11615,3.706
tt0328538,Catherine Hardwicke,11023,3.592
tt0328538,Catherine Hardwicke,11023,3.592
tt0217505,Martin Scorsese,3131,21.467
tt0217505,Martin Scorsese,3131,21.467
tt0268380,Chris Wedge,425,3.431
tt0270288,George Clooney,4912,25.719
tt0270288,George Clooney,4912,25.719
tt0164184,Phil Alden Robinson,4614,4.156
tt0166813,Kelly Asbury,9023,2.426
tt0166813,Lorna Cook,9023,0.001
tt0167261,Peter Jackson,121,23.194
tt0183649,Joel Schumacher,1817,1.671
tt0187738,Guillermo del Toro,36586,18.001
tt0181689,Steven Spielberg,180,32.198
tt0259446,Joel Zwick,8346,1.958
tt0264464,Steven Spielberg,640,32.198
tt0264464,Steven Spielberg,640,32.198
tt0253556,Rob Bowman,6278,3.854
tt0253556,Rob Bowman,6278,3.854
tt0257360,Alexander Payne,2755,2.015
tt0257360,Alexander Payne,2755,2.015
tt0256415,Andy Tennant,11529,0.001
tt0274812,Steven Shainberg,11013,1.249
tt0275847,Dean DeBlois,11544,5.936
tt0275847,Chris Sanders,11544,14.609
tt0272338,Paul Thomas Anderson,8051,6.822
tt0274558,Stephen Daldry,590,1.31
tt0274558,Stephen Daldry,590,1.31
tt0258463,Doug Liman,2501,6.635
tt0276751,Chris Weitz,245,6.439
tt0276751,Paul Weitz,245,8.305
tt0278504,Christopher Nolan,320,37.109
tt0264935,Barbet Schroeder,11892,1.49
tt0277434,Randall Wallace,10590,3.184
tt0277434,Randall Wallace,10590,3.184
tt0265459,Mark Romanek,9357,1.821
tt0245844,Kevin Reynolds,11362,3.738
tt0245844,Kevin Reynolds,11362,3.738
tt0245562,John Woo,12100,3.508
tt0250797,Adrian Lyne,2251,4.792
tt0251160,Nick Cassavetes,8470,7.678
tt0250223,Alain Chabat,2899,4.946
tt0238380,Kurt Wimmer,7299,5.34
tt0267626,Kathryn Bigelow,8665,5.194
tt0281358,Adam Shankman,10229,11.656
tt0293662,Louis Leterrier,4108,10.928
tt0293662,Corey Yuen,4108,10.995
tt0295297,Chris Columbus,672,14.753
tt0295178,Jay Roach,818,3.062
tt0313737,Marc Lawrence,2642,3.951
tt0313737,Marc Lawrence,2642,3.951
tt0307479,Steven Soderbergh,2103,9.573
tt0307479,Steven Soderbergh,2103,9.573
tt0307901,Spike Lee,1429,7.879
tt0298203,Curtis Hanson,65,1.354
tt0298203,Curtis Hanson,65,1.354
tt0299658,Rob Marshall,1574,2.133
tt0286106,M. Night Shyamalan,2675,17.441
tt0286106,M. Night Shyamalan,2675,17.441
tt0286499,Gurinder Chadha,455,1.433
tt0286499,Gurinder Chadha,455,1.433
tt0283900,Cédric Klapisch,1555,4.213
tt0290673,Gaspar Noé,979,6.147
tt0289765,Brett Ratner,9533,3.557
tt0289043,Danny Boyle,170,12.337
tt0253754,Stuart Baird,201,1.533
tt0145487,Sam Raimi,557,15.361
tt0284837,Mark Mylod,9298,3.737
tt0120912,Barry Sonnenfeld,608,3.447
tt0120804,Paul W.S. Anderson,1576,6.338
tt0120804,Paul W.S. Anderson,1576,6.338
tt0120679,Julie Taymor,1360,1.45
tt0264472,Roger Michell,1537,2.38
tt0272020,Rod Lurie,2100,3.19
tt0243133,Joel Coen,10778,15.581
tt0126029,Andrew Adamson,808,5.469
tt0126029,Vicky Jenson,808,4.259
tt0261392,Kevin Smith,2294,10.539
tt0120681,Albert Hughes,768,2.925
tt0120681,Allen Hughes,768,1.732
tt0120681,Albert Hughes,768,2.925
tt0120681,Allen Hughes,768,1.732
tt0272152,Iain Softley,167,1.844
tt0173840,Hironobu Sakaguchi,2114,1.545
tt0120737,Peter Jackson,120,23.194
tt0139654,Antoine Fuqua,2034,3.132
tt0139654,Antoine Fuqua,2034,3.132
tt0035423,James Mangold,11232,8.009
tt0035423,James Mangold,11232,8.009
tt0281364,Gérard Krawczyk,2110,0.673
tt0280707,Robert Altman,5279,5.105
tt0243155,Sharon Maguire,634,1.109
tt0241527,Chris Columbus,671,14.753
tt0237572,Sean Penn,5955,44.717
tt0237572,Sean Penn,5955,44.717
tt0240772,Steven Soderbergh,161,9.573
tt0250494,Robert Luketic,8835,2.212
tt0240890,Peter Chelsom,9778,3.941
tt0250687,Jerry Zucker,9896,9.843
tt0251075,Ivan Reitman,9397,4.224
tt0251075,Ivan Reitman,9397,4.224
tt0247745,Jay Chandrasekhar,39939,2.909
tt0247638,Garry Marshall,9880,6.513
tt0227445,Frank Oz,11371,12.179
tt0227445,Frank Oz,11371,12.179
tt0221027,Ted Demme,4133,3.515
tt0230011,Gary Trousdale,10865,2.74
tt0230011,Kirk Wise,10865,1.861
tt0236493,Gore Verbinski,6073,4.176
tt0230600,Alejandro Amenábar,1933,5.422
tt0230600,Alejandro Amenábar,1933,5.422
tt0265666,Wes Anderson,9428,18.701
tt0232500,Rob Cohen,9799,6.876
tt0230838,Pat O'Connor,1921,2.514
tt0230838,Pat O'Connor,1921,2.514
tt0266987,Tony Scott,1535,8.321
tt0268978,Ron Howard,453,15.759
tt0265086,Ridley Scott,855,41.923
tt0271027,Chris Nahon,2140,2.471
tt0271027,Chris Nahon,2140,2.471
tt0277027,Jessie Nelson,10950,0.001
tt0266915,Brett Ratner,5175,3.557
tt0266915,Brett Ratner,5175,3.557
tt0252866,J.B. Rogers,2770,1.559
tt0263488,Victor Salva,8922,1.281
tt0254686,Michael Haneke,1791,3.902
tt0254686,Michael Haneke,1791,3.902
tt0259711,Cameron Crowe,1903,4.929
tt0259711,Cameron Crowe,1903,4.929
tt0237534,Christophe Gans,6312,2.223
tt0162346,Terry Zwigoff,1548,1.135
tt0181739,Bobby Farrelly,12610,1.608
tt0181739,Peter Farrelly,12610,3.887
tt0181739,Bobby Farrelly,12610,1.608
tt0181739,Peter Farrelly,12610,3.887
tt0166924,David Lynch,1018,13.684
tt0164334,Lee Tamahori,2043,5.064
tt0206275,Thomas Carter,9816,1.788
tt0206275,Thomas Carter,9816,1.788
tt0206314,John Dahl,10866,4.781
tt0206314,John Dahl,10866,4.781
tt0215750,Jean-Jacques Annaud,853,2.724
tt0211915,Jean-Pierre Jeunet,194,8.515
tt0213149,Michael Bay,676,8.769
tt0212985,Ridley Scott,9740,41.923
tt0196229,Ben Stiller,9398,23.731
tt0203009,Baz Luhrmann,824,5.492
tt0203009,Baz Luhrmann,824,5.492
tt0198781,Pete Docter,585,9.981
tt0165929,Andrzej Bartkowiak,2085,1.66
tt0120903,Bryan Singer,36657,5.405
tt0162222,Robert Zemeckis,8358,25.563
tt0184894,Tom Dey,8584,0.791
tt0183869,Gérard Krawczyk,2332,0.673
tt0181875,Cameron Crowe,786,4.929
tt0181875,Cameron Crowe,786,4.929
tt0181865,Steven Soderbergh,1900,9.573
tt0183505,Bobby Farrelly,2123,1.608
tt0183505,Peter Farrelly,2123,3.887
tt0120917,Mark Dindal,11688,2.744
tt0163978,Danny Boyle,1907,12.337
tt0187393,Roland Emmerich,2024,5.425
tt0186566,Clint Eastwood,5551,43.992
tt0186151,Gregory Hoblit,10559,2.304
tt0187078,Dominic Sena,9679,2.371
tt0120630,Peter Lord,7443,0.712
tt0120630,Nick Park,7443,4.889
tt0175142,Keenen Ivory Wayans,4247,11.408
tt0172495,Ridley Scott,98,41.923
tt0208092,Guy Ritchie,107,23.576
tt0208092,Guy Ritchie,107,23.576
tt0207201,Nancy Meyers,3981,5.645
tt0207201,Nancy Meyers,3981,5.645
tt0144084,Mary Harron,1359,2.45
tt0177971,Wolfgang Petersen,2133,3.737
tt0203019,George Tillman Jr.,11978,2.306
tt0120755,John Woo,955,3.508
tt0141926,Jonathan Mostow,3536,3.024
tt0141926,Jonathan Mostow,3536,3.024
tt0181536,Gus Van Sant,711,4.567
tt0181536,Gus Van Sant,711,4.567
tt0209144,Christopher Nolan,77,37.109
tt0228786,Mathieu Kassovitz,60670,16.852
tt0228786,Mathieu Kassovitz,60670,16.852
tt0204946,Peyton Reed,1588,4.717
tt0190590,Joel Coen,134,15.581
tt0190138,Jonathan Lynn,2069,2.016
tt0195685,Steven Soderbergh,462,9.573
tt0195714,James Wong,9532,3.808
tt0230030,Harold Ramis,1636,11.416
tt0219699,Sam Raimi,2046,15.361
tt0223897,Mimi Leder,10647,4.348
tt0223897,Mimi Leder,10647,4.348
tt0210945,Boaz Yakin,10637,2.986
tt0212346,Donald Petrie,1493,2.688
tt0215129,Todd Phillips,9285,8.729
tt0215129,Todd Phillips,9285,8.729
tt0138749,Bibo Bergeron,10501,1.255
tt0138749,Don Paul,10501,0.001
tt0146882,Stephen Frears,243,5.112
tt0134847,David Twohy,2787,2.363
tt0217869,M. Night Shyamalan,9741,17.441
tt0217869,M. Night Shyamalan,9741,17.441
tt0241303,Lasse Hallström,392,7.647
tt0168629,Lars von Trier,16,7.797
tt0168629,Lars von Trier,16,7.797
tt0170016,Ron Howard,8871,15.759
tt0120855,Chris Buck,37135,2.471
tt0120855,Kevin Lima,37135,2.674
tt0120855,Chris Buck,37135,2.471
tt0120855,Kevin Lima,37135,2.674
tt0120907,David Cronenberg,1946,16.566
tt0134119,Anthony Minghella,1213,3.832
tt0134273,Joel Schumacher,8224,1.671
tt0134273,Joel Schumacher,8224,1.671
tt0132477,Joe Johnston,13466,16.395
tt0133093,Lana Wachowski,603,7.029
tt0133093,Lilly Wachowski,603,3.842
tt0122933,Harold Ramis,9535,11.416
tt0122933,Harold Ramis,9535,11.416
tt0150377,Bruce Beresford,10398,2.781
tt0150377,Bruce Beresford,10398,2.781
tt0139809,Josef Rusnak,1090,1.695
tt0140352,Michael Mann,9008,8.862
tt0140352,Michael Mann,9008,8.862
tt0146838,Oliver Stone,9563,16.683
tt0146838,Oliver Stone,9563,16.683
tt0147800,Gil Junger,4951,0.832
tt0137494,Jon Amiel,1844,2.279
tt0137494,Jon Amiel,1844,2.279
tt0137523,David Fincher,550,12.858
tt0139134,Roger Kumble,796,5.874
tt0125439,Roger Michell,509,2.38
tt0125439,Roger Michell,509,2.38
tt0125664,Milos Forman,1850,4.448
tt0124315,Lasse Hallström,1715,7.647
tt0124298,Hugh Wilson,11622,1.416
tt0124298,Hugh Wilson,11622,1.416
tt0151804,Mike Judge,1542,11.404
tt0151804,Mike Judge,1542,11.404
tt0120910,James Algar,49948,1.909
tt0120910,Gaëtan Brizzi,49948,0.571
tt0120910,Paul Brizzi,49948,1.181
tt0120910,Hendel Butoy,49948,0.781
tt0145531,Rupert Wainwright,10307,1.133
tt0142342,Dennis Dugan,9032,9.439
tt0143145,Michael Apted,36643,5.347
tt0120655,Kevin Smith,1832,10.539
tt0120655,Kevin Smith,1832,10.539
tt0137363,Mark Pellington,1073,2.726
tt0120689,Frank Darabont,497,16.033
tt0120689,Frank Darabont,497,16.033
tt0120663,Stanley Kubrick,345,23.321
tt0145660,Jay Roach,817,3.062
tt0177789,Dean Parisot,926,1.929
tt0175880,Paul Thomas Anderson,334,6.822
tt0181316,Les Mayfield,11001,0.753
tt0181316,Les Mayfield,11001,0.753
tt0171804,Kimberly Peirce,226,1.152
tt0120363,John Lasseter,863,9.412
tt0174856,Norman Jewison,10400,1.819
tt0120616,Stephen Sommers,564,2.142
tt0120601,Spike Jonze,492,11.58
tt0120601,Spike Jonze,492,11.58
tt0185937,Daniel Myrick,2667,3.611
tt0185937,Eduardo Sánchez,2667,4.13
tt0182789,Chris Columbus,2277,14.753
tt0120188,David O. Russell,6415,5.111
tt0120188,David O. Russell,6415,5.111
tt0163988,Martin Scorsese,8649,21.467
tt0163651,Paul Weitz,2105,8.305
tt0151137,Luc Besson,10047,8.588
tt0120915,George Lucas,1893,17.682
tt0120784,Brian Helgeland,2112,2.102
tt0159097,Sofia Coppola,1443,4.481
tt0162661,Tim Burton,2668,28.287
tt0164181,David Koepp,11601,6.095
tt0164181,David Koepp,11601,6.095
tt0165798,Jim Jarmusch,4816,4.612
tt0165798,Jim Jarmusch,4816,4.612
tt0167404,M. Night Shyamalan,745,17.441
tt0119643,Martin Brest,297,8.289
tt0120148,Peter Howitt,10215,5.331
tt0119099,Gregory Hoblit,9411,2.304
tt0120902,Rob Bowman,846,3.854
tt0120902,Rob Bowman,846,3.854
tt0120888,Frank Coraci,11003,2.345
tt0120888,Frank Coraci,11003,2.345
tt0120889,Vincent Ward,12159,2.272
tt0120863,Terrence Malick,8741,5.083
tt0118929,Alex Proyas,2666,3.541
tt0119038,Francis Veber,9421,3.368
tt0119038,Francis Veber,9421,3.368
tt0118715,Joel Coen,115,15.581
tt0118715,Joel Coen,115,15.581
tt0120815,Steven Spielberg,857,32.198
tt0120815,Steven Spielberg,857,32.198
tt0120812,Brett Ratner,2109,3.557
tt0120783,Nancy Meyers,9820,5.645
tt0120783,Nancy Meyers,9820,5.645
tt0138097,John Madden,1934,6.31
tt0138704,Darren Aronofsky,473,6.685
tt0122690,John Frankenheimer,8195,2.68
tt0122718,Joe Dante,11551,7.297
tt0133751,Robert Rodriguez,9276,11.318
tt0133952,Edward Zwick,9882,6.589
tt0133952,Edward Zwick,9882,6.589
tt0154506,Christopher Nolan,11660,37.109
tt0154506,Christopher Nolan,11660,37.109
tt0129387,Bobby Farrelly,544,1.608
tt0129387,Peter Farrelly,544,3.887
tt0129290,Tom Shadyac,10312,3.747
tt0129290,Tom Shadyac,10312,3.747
tt0120794,Brenda Chapman,9837,2.283
tt0120794,Steve Hickner,9837,0.973
tt0120794,Simon Wells,9837,3.436
tt0120791,Griffin Dunne,6435,9.997
tt0120844,Jonathan Frakes,200,14.753
tt0127536,Shekhar Kapur,4518,2.166
tt0128853,Nora Ephron,9489,2.997
tt0120184,Barry Levinson,10153,7.988
tt0128442,John Dahl,10220,4.781
tt0120686,Chris Columbus,9441,14.753
tt0120669,Terry Gilliam,1878,7.052
tt0120647,Mimi Leder,8656,4.348
tt0120647,Mimi Leder,8656,4.348
tt0120744,Randall Wallace,9313,3.184
tt0120660,Tony Scott,9798,8.321
tt0120789,Gary Ross,2657,7.801
tt0120762,Tony Bancroft,10674,1.067
tt0120762,Barry Cook,10674,1.155
tt0120632,Brad Silberling,795,2.906
tt0120735,Guy Ritchie,100,23.576
tt0120382,Peter Weir,37165,4.47
tt0122151,Richard Donner,944,5.74
tt0122151,Richard Donner,944,5.74
tt0152930,Gérard Pirès,2330,4.012
tt0120623,John Lasseter,9487,9.412
tt0120623,John Lasseter,9487,9.412
tt0120611,Stephen Norrington,36647,4.994
tt0120873,Stuart Baird,11808,1.533
tt0120873,Stuart Baird,11808,1.533
tt0120587,Eric Darnell,8916,4.281
tt0120587,Tim Johnson,8916,5.134
tt0120587,Eric Darnell,8916,4.281
tt0120587,Tim Johnson,8916,5.134
tt0120591,Michael Bay,95,8.769
tt0120591,Michael Bay,95,8.769
tt0120631,Andy Tennant,9454,0.001
tt0120631,Andy Tennant,9454,0.001
tt0119822,James L. Brooks,2898,5.343
tt0119008,Mike Newell,9366,4.66
tt0119008,Mike Newell,9366,4.66
tt0119925,Kevin Costner,9922,45.956
tt0119925,Kevin Costner,9922,45.956
tt0119654,Barry Sonnenfeld,607,3.447
tt0119654,Barry Sonnenfeld,607,3.447
tt0119715,Gore Verbinski,6283,4.176
tt0119978,Francis Ford Coppola,11975,14.527
tt0119978,Francis Ford Coppola,11975,14.527
tt0120201,Paul Verhoeven,563,6.881
tt0120053,Phillip Noyce,10003,5.226
tt0120053,Phillip Noyce,10003,5.226
tt0120102,Jean-Jacques Annaud,978,2.724
tt0120082,Wes Craven,4233,2.82
tt0119177,Andrew Niccol,782,4.924
tt0119174,David Fincher,2649,12.858
tt0119051,Lee Tamahori,9433,5.064
tt0119164,Peter Cattaneo,9427,1.202
tt0119094,John Woo,754,3.508
tt0119558,Adrian Lyne,9769,4.792
tt0120347,Roger Spottiswoode,714,5.803
tt0120347,Roger Spottiswoode,714,5.803
tt0119488,Curtis Hanson,2118,1.354
tt0119488,Curtis Hanson,2118,1.354
tt0119116,Luc Besson,18,8.588
tt0123755,Vincenzo Natali,431,2.063
tt0123755,Vincenzo Natali,431,2.063
tt0120338,James Cameron,597,35.2
tt0119567,Steven Spielberg,330,32.198
tt0119395,Michael Caton-Jones,4824,3.252
tt0119282,Ron Clements,11970,3.867
tt0119282,John Musker,11970,7.26
tt0119396,Quentin Tarantino,184,58.921
tt0118655,Jay Roach,816,3.062
tt0118617,Don Bluth,9444,4.343
tt0118617,Gary Goldman,9444,0.575
tt0118607,Steven Spielberg,11831,32.198
tt0118689,Mel Smith,1281,4.239
tt0118749,Paul Thomas Anderson,4995,6.822
tt0118749,Paul Thomas Anderson,4995,6.822
tt0118571,Wolfgang Petersen,9772,3.737
tt0118887,James Mangold,2142,8.009
tt0118583,Jean-Pierre Jeunet,8078,8.515
tt0116922,David Lynch,638,13.684
tt0118842,Kevin Smith,2255,10.539
tt0118883,Richard Donner,8834,5.74
tt0118880,Simon West,1701,6.623
tt0118880,Simon West,1701,6.623
tt0118548,Clint Eastwood,66,43.992
tt0118972,Alan J. Pakula,4477,1.307
tt0118971,Taylor Hackford,1813,5.185
tt0117731,Jonathan Frakes,199,14.753
tt0116126,Paris Barclay,10607,3.247
tt0116367,Robert Rodriguez,755,11.318
tt0116136,Rob Cohen,8840,6.876
tt0116409,Stephen Hopkins,10586,3.504
tt0116409,Stephen Hopkins,10586,3.504
tt0116282,Joel Coen,275,15.581
tt0116365,Peter Jackson,10779,23.194
tt0116996,Tim Burton,75,28.287
tt0116683,Henry Selick,10539,5.927
tt0116683,Henry Selick,10539,5.927
tt0116629,Roland Emmerich,602,5.425
tt0116629,Roland Emmerich,602,5.425
tt0115798,Ben Stiller,9894,23.731
tt0115734,Wes Anderson,13685,18.701
tt0117438,Ron Howard,3595,15.759
tt0117438,Ron Howard,3595,15.759
tt0115963,Andrew Fleming,9100,3.469
tt0115963,Andrew Fleming,9100,3.469
tt0115759,John Woo,9208,3.508
tt0115759,John Woo,9208,3.508
tt0117571,Wes Craven,4232,2.82
tt0117571,Wes Craven,4232,2.82
tt0115685,Mike Nichols,11000,3.462
tt0115685,Mike Nichols,11000,3.462
tt0117381,Gregory Hoblit,1592,2.304
tt0117008,Danny DeVito,10830,22.688
tt0117008,Danny DeVito,10830,22.688
